est_id,t,power,good
320895827,1410735918.796000,-28.43,0
320895828,1410735918.868210,-29.87,0
320895829,1410735919.134890,-21.54,1
320895830,1410735919.267340,-29.15,0
320895831,1410735919.302520,-29.38,0
320895832,1410735919.387220,-28.51,0
320895833,1410735919.487070,-29.26,0
320895834,1410735951.918890,-21.42,1
320895835,1410735954.103410,-21.32,1
320895836,1410735956.284270,-21.20,1
320895837,1410735958.479400,-21.35,1
320895624,1410735960.663500,-20.98,1
320895625,1410735992.068250,-24.23,0
320895626,1410735992.163540,-25.09,0
320895627,1410735992.308630,-25.21,0
320895628,1410735992.410420,-24.47,0
320895629,1410735992.493050,-24.43,0
320895630,1410735993.097230,-24.80,0
320895631,1410735993.125220,-24.64,0
320895632,1410735993.220900,-23.57,0
320895633,1410735993.269700,-24.21,0
320895634,1410735993.291410,-24.16,0
320895635,1410735993.448750,-21.63,1
320895636,1410735993.558980,-23.52,0
320895637,1410735993.784280,-23.77,0
320895638,1410735994.922020,-24.09,0
320895639,1410735995.648280,-21.84,1
320895640,1410735996.560520,-23.87,0
320895641,1410735997.835410,-21.95,1
320895642,1410735998.724150,-25.20,0
320895643,1410735998.854320,-23.80,0
320895644,1410735999.238390,-24.42,0
320895645,1410735999.314210,-24.99,0
320895646,1410735999.429470,-25.54,0
320895647,1410735999.520000,-24.40,0
320895648,1410735999.997530,-25.18,0
320895649,1410736000.051960,-21.62,1
320895650,1410736000.384550,-22.70,0
320895651,1410736000.714570,-24.03,0
320895652,1410736000.792660,-25.10,0
320895653,1410736000.851270,-25.43,0
320896559,1410736032.783350,-21.91,1
320896560,1410736034.188920,-29.70,0
320896561,1410736034.975550,-22.15,1
320896562,1410736035.101990,-27.70,0
320896563,1410736036.576180,-26.86,0
320896564,1410736036.623760,-27.28,0
320896565,1410736036.713040,-27.17,0
320896566,1410736036.880120,-28.31,0
320896567,1410736036.940200,-28.03,0
320896568,1410736037.025500,-27.63,0
320896569,1410736037.101110,-27.78,0
320896570,1410736037.160930,-21.02,1
320896571,1410736037.840550,-27.12,0
320896572,1410736038.149980,-28.21,0
320896573,1410736038.207610,-28.47,0
320896574,1410736038.687730,-27.58,0
320896575,1410736038.940510,-28.95,0
320896576,1410736038.992890,-28.33,0
320896577,1410736039.124570,-28.59,0
320896578,1410736039.341090,-21.22,1
320896579,1410736039.971250,-27.50,0
320896580,1410736040.808120,-26.90,0
320896581,1410736041.028290,-27.20,0
320896582,1410736041.525640,-21.19,1
320896583,1410736072.508260,-23.34,0
320896584,1410736073.766920,-23.53,0
320896585,1410736074.264100,-24.06,0
320896586,1410736074.930760,-22.89,0
320896587,1410736076.508190,-22.04,0
320896588,1410736077.662380,-24.57,0
320896589,1410736077.764170,-24.31,0
320896590,1410736078.691740,-22.01,0
320896317,1410736080.870560,-21.94,1
320896318,1410736113.591940,-27.32,0
320896319,1410736113.660890,-21.71,1
320896320,1410736113.783710,-27.02,0
320896321,1410736113.856290,-26.03,0
320896322,1410736114.484440,-27.09,0
320896323,1410736114.670410,-25.81,0
320896324,1410736114.719490,-26.66,0
320896325,1410736114.885010,-25.59,0
320896326,1410736114.981950,-26.36,0
320896327,1410736115.005870,-26.80,0
320896328,1410736115.180160,-25.82,0
320896329,1410736115.261720,-26.11,0
320896330,1410736115.298110,-25.10,0
320896331,1410736115.347440,-25.19,0
320896332,1410736115.710330,-23.80,0
320896333,1410736115.788970,-24.52,0
320896334,1410736115.851960,-21.65,1
320896335,1410736118.035640,-21.27,1
320896336,1410736120.218610,-21.59,1
320896337,1410736122.404250,-21.77,1
320897220,1410736155.199500,-20.66,1
320897221,1410736157.384670,-21.01,1
320897222,1410736159.563350,-20.57,1
320897223,1410736161.759910,-21.09,1
320897224,1410736194.544680,-20.99,1
320897225,1410736196.729000,-21.03,1
320897226,1410736198.924750,-20.76,1
320897150,1410736201.117540,-20.91,1
320897151,1410736203.406070,-21.15,1
320897152,1410736235.141580,-29.37,0
320897153,1410736235.246600,-28.19,0
320897154,1410736235.398870,-28.86,0
320897155,1410736236.489280,-21.70,1
320897156,1410736238.081020,-26.25,0
320897157,1410736238.176720,-25.91,0
320897158,1410736238.272430,-21.23,1
320897159,1410736240.468530,-21.42,1
320897160,1410736242.648440,-21.59,1
320897161,1410736243.669290,-27.49,0
320897853,1410736275.461780,-21.41,1
320897854,1410736277.644520,-21.10,1
320897855,1410736279.851400,-21.12,1
320897856,1410736282.036280,-21.17,1
320897857,1410736284.200190,-21.20,1
320897858,1410736317.000790,-21.38,1
320897859,1410736319.196870,-21.23,1
320897784,1410736321.378200,-21.13,1
320897785,1410736323.576650,-21.13,1
320897786,1410736356.382050,-20.96,1
320897787,1410736358.534590,-21.01,1
320897788,1410736360.737330,-21.00,1
320897789,1410736362.924730,-20.99,1
320897790,1410736365.093290,-20.91,1
320898724,1410736397.866330,-21.28,1
320898725,1410736400.062330,-21.45,1
320898726,1410736402.241720,-21.33,1
320898727,1410736404.425130,-21.36,1
320898728,1410736437.202150,-20.98,1
320898729,1410736439.382550,-21.00,1
320898646,1410736441.565380,-21.18,1
320898647,1410736443.761190,-21.35,1
320898648,1410736445.947620,-21.05,1
320898649,1410736478.707230,-21.14,1
320898650,1410736480.886780,-20.97,1
320898651,1410736481.895010,-29.87,0
320898652,1410736483.070900,-21.20,1
320898653,1410736485.251760,-21.11,1
320899409,1410736518.027160,-21.20,1
320899410,1410736520.207610,-21.22,1
320899411,1410736522.392520,-21.11,1
320899412,1410736524.598960,-21.11,1
320899413,1410736526.756230,-21.25,1
320899414,1410736558.395300,-25.05,0
320899415,1410736558.422670,-25.93,0
320899416,1410736559.520390,-20.72,1
320899352,1410736561.713360,-20.84,1
320899353,1410736563.898420,-20.98,1
320899354,1410736566.081760,-21.12,1
320899355,1410736566.650460,-27.72,0
320899356,1410736598.823860,-21.10,1
320899357,1410736599.365980,-30.00,0
320899358,1410736599.491160,-30.36,0
320899359,1410736601.022660,-20.66,1
320899360,1410736603.205920,-20.87,1
320899361,1410736605.371590,-20.97,1
320899362,1410736607.554510,-21.22,1
320899994,1410736640.255930,-20.97,1
320899995,1410736642.422460,-21.13,1
320899996,1410736644.608010,-20.75,1
320899997,1410736645.664650,-29.46,0
320899998,1410736645.799560,-29.36,0
320899999,1410736645.898120,-29.63,0
320900000,1410736645.946800,-29.48,0
320900001,1410736646.021680,-29.21,0
320900002,1410736646.295950,-29.29,0
320900003,1410736646.803980,-21.00,1
320900004,1410736679.467260,-21.08,1
320899951,1410736681.647860,-21.06,1
320899952,1410736683.831020,-21.37,1
320899953,1410736684.780490,-29.96,0
320899954,1410736684.815890,-29.85,0
320899955,1410736684.911760,-29.61,0
320899956,1410736686.004430,-20.96,1
320899957,1410736688.183950,-20.53,1
320899958,1410736720.837390,-21.23,1
320899959,1410736723.008500,-21.13,1
320899960,1410736725.193890,-21.23,1
320899961,1410736727.361220,-21.40,1
320900688,1410736760.026420,-21.26,1
320900689,1410736762.185770,-21.20,1
320900690,1410736764.357580,-21.05,1
320900691,1410736766.538460,-21.15,1
320900692,1410736768.710390,-21.20,1
320900589,1410736801.362450,-20.93,1
320900590,1410736803.744640,-20.89,1
320900591,1410736805.737620,-21.21,1
320900592,1410736807.895100,-20.94,1
320900593,1410736810.063920,-21.28,1
320900594,1410736842.728260,-21.66,1
320900595,1410736843.629190,-30.28,0
320900596,1410736844.257600,-30.39,0
320900597,1410736844.305500,-29.33,0
320900598,1410736844.488900,-28.91,0
320900599,1410736844.912210,-21.15,1
320900600,1410736845.168610,-29.08,0
320900601,1410736845.497440,-27.35,0
320900602,1410736846.273250,-27.82,0
320900603,1410736846.660740,-28.56,0
320900604,1410736847.084390,-20.88,1
320900605,1410736847.192260,-28.10,0
320900606,1410736847.290400,-26.66,0
320900607,1410736849.276740,-21.69,1
320901614,1410736881.206070,-23.26,0
320901615,1410736881.929190,-21.24,1
320901616,1410736882.185050,-25.34,0
320901617,1410736882.222020,-24.56,0
320901618,1410736882.329150,-23.66,0
320901619,1410736882.416440,-23.62,0
320901620,1410736882.513210,-23.80,0
320901621,1410736882.585440,-24.42,0
320901622,1410736882.793100,-23.79,0
320901623,1410736884.112610,-21.63,1
320901624,1410736884.806060,-24.26,0
320901625,1410736884.890130,-24.67,0
320901626,1410736884.998480,-24.69,0
320901627,1410736886.285930,-21.42,1
320901628,1410736887.205260,-25.23,0
320901629,1410736888.464920,-21.32,1
320901630,1410736888.676030,-24.81,0
320901631,1410736888.721560,-24.57,0
320901632,1410736890.650090,-21.67,1
320901383,1410736921.870060,-28.77,0
320901384,1410736922.682280,-27.35,0
320901385,1410736922.757280,-25.19,0
320901386,1410736923.046230,-26.03,0
320901387,1410736923.314180,-21.00,1
320901388,1410736924.054920,-24.12,0
320901389,1410736924.287540,-24.41,0
320901390,1410736924.937990,-24.50,0
320901391,1410736925.254420,-24.55,0
320901392,1410736925.290270,-24.39,0
320901393,1410736925.387070,-23.81,0
320901394,1410736925.498270,-21.09,1
320901395,1410736926.226070,-23.51,0
320901396,1410736927.667000,-21.13,1
320901397,1410736929.004450,-23.98,0
320901398,1410736929.849740,-21.73,1
320901399,1410736930.226140,-23.80,0
320901400,1410736930.358060,-24.12,0
320901401,1410736930.429900,-23.50,0
320901402,1410736930.457270,-24.16,0
320901403,1410736930.505980,-23.94,0
320901404,1410736930.601710,-23.99,0
320901405,1410736930.685660,-24.21,0
320901406,1410736931.194140,-24.86,0
320901407,1410736962.537960,-21.62,1
320901408,1410736964.549930,-30.19,0
320901409,1410736964.669340,-30.10,0
320901410,1410736964.716830,-21.55,1
320901411,1410736964.794450,-27.77,0
320901412,1410736964.960890,-29.22,0
320901413,1410736965.217390,-28.31,0
320901414,1410736966.817740,-28.30,0
320901415,1410736967.194350,-26.94,0
320901416,1410736967.230160,-26.60,0
320901417,1410736969.095880,-21.80,1
320901418,1410736970.687980,-29.26,0
320901419,1410736971.269480,-21.70,1
320902738,1410737003.969330,-21.90,1
320902739,1410737006.149290,-21.78,1
320902740,1410737008.209060,-26.21,0
320902741,1410737010.501910,-21.04,1
320902609,1410737043.250880,-21.34,1
320902610,1410737044.853350,-22.95,0
320902611,1410737045.427640,-20.86,1
320902612,1410737047.593580,-21.01,1
320902613,1410737048.950260,-24.83,0
320902614,1410737049.777380,-21.27,1
320902615,1410737051.958370,-21.12,1
320902616,1410737084.685730,-20.99,1
320902617,1410737086.346580,-30.38,0
320902618,1410737086.854180,-21.13,1
320902619,1410737088.177550,-29.75,0
320902620,1410737088.214060,-29.68,0
320902621,1410737089.057280,-21.25,1
320902622,1410737089.816870,-29.56,0
320902623,1410737090.217970,-28.71,0
320902624,1410737091.237530,-20.98,1
320902625,1410737091.383750,-29.00,0
320902626,1410737091.721530,-29.83,0
320902627,1410737092.056860,-28.90,0
320902628,1410737092.204100,-29.57,0
320902629,1410737092.262130,-28.92,0
320902630,1410737092.883110,-28.86,0
320902631,1410737092.990390,-28.47,0
320902632,1410737093.085830,-28.69,0
320902633,1410737093.111470,-29.43,0
320902634,1410737093.158430,-29.21,0
320903779,1410737123.946680,-20.90,1
320903780,1410737126.127210,-20.98,1
320903781,1410737128.311480,-20.85,1
320903782,1410737130.498140,-20.77,1
320903783,1410737132.675000,-20.72,1
320903699,1410737165.442020,-20.98,1
320903700,1410737167.609020,-20.98,1
320903701,1410737169.792020,-21.16,1
320903702,1410737171.975610,-21.00,1
320903703,1410737204.743950,-20.50,1
320903704,1410737206.925290,-21.00,1
320903705,1410737209.109210,-21.08,1
320903706,1410737210.575750,-28.67,0
320903707,1410737210.831020,-28.51,0
320903708,1410737211.291790,-20.97,1
320903709,1410737213.471770,-21.11,1
320904624,1410737246.291340,-21.08,1
320904625,1410737248.445580,-20.96,1
320904626,1410737250.593410,-30.72,0
320904627,1410737250.629360,-20.88,1
320904628,1410737251.900660,-30.15,0
320904629,1410737251.960430,-29.96,0
320904630,1410737252.049460,-30.41,0
320904631,1410737252.825860,-20.88,1
320904632,1410737254.229160,-29.28,0
320904633,1410737254.825720,-29.34,0
320904579,1410737285.633940,-20.59,1
320904580,1410737287.816720,-20.33,1
320904581,1410737290.014010,-21.16,1
320904582,1410737292.192510,-21.05,1
320904583,1410737294.389520,-20.60,1
320904584,1410737327.228450,-21.12,1
320904585,1410737328.009720,-28.34,0
320904586,1410737328.557630,-29.25,0
320904587,1410737329.402640,-20.87,1
320904588,1410737331.586940,-21.06,1
320904589,1410737333.779020,-20.67,1
320905480,1410737366.615480,-21.53,1
320905481,1410737368.651370,-27.93,0
320905482,1410737368.812220,-21.30,1
320905483,1410737368.894870,-26.60,0
320905484,1410737369.235260,-26.78,0
320905485,1410737371.010420,-21.91,1
320905486,1410737373.203050,-21.77,1
320905487,1410737375.383520,-21.59,1
320905389,1410737408.228790,-21.80,1
320905390,1410737410.424500,-21.82,1
320905391,1410737412.603690,-21.92,1
320905392,1410737414.800020,-21.97,1
320905393,1410737447.688490,-21.62,1
320905394,1410737449.676790,-27.57,0
320905395,1410737449.857350,-21.61,1
320905396,1410737449.906580,-26.71,0
320905397,1410737450.209690,-27.10,0
320905398,1410737450.366410,-27.92,0
320905399,1410737452.054580,-20.90,1
320905400,1410737454.245480,-20.75,1
320905401,1410737456.430210,-21.20,1
320906428,1410737489.337980,-21.60,1
320906429,1410737491.529430,-21.46,1
320906430,1410737493.703190,-21.30,1
320906431,1410737495.899360,-21.18,1
320906432,1410737496.261700,-28.82,0
320906433,1410737496.382760,-29.03,0
320906434,1410737496.830750,-29.02,0
320906336,1410737528.794050,-20.55,1
320906337,1410737530.987030,-20.90,1
320906338,1410737533.185970,-21.45,1
320906339,1410737535.388800,-21.16,1
320906340,1410737537.571090,-20.84,1
320906341,1410737570.476910,-21.13,1
320906342,1410737570.876410,-28.00,0
320906343,1410737571.216070,-29.22,0
320906344,1410737571.384780,-27.31,0
320906345,1410737571.664660,-27.14,0
320906346,1410737572.392600,-27.67,0
320906347,1410737572.673450,-21.08,1
320906348,1410737573.121040,-29.23,0
320906349,1410737573.385000,-29.55,0
320906350,1410737573.472310,-24.00,0
320906351,1410737573.811820,-27.22,0
320906352,1410737574.465320,-27.70,0
320906353,1410737574.864490,-21.52,1
320906354,1410737574.976500,-27.97,0
320906355,1410737575.776070,-27.94,0
320906356,1410737577.060630,-21.57,1
320906357,1410737577.970000,-27.26,0
320907455,1410737609.992270,-21.75,1
320907456,1410737612.172180,-21.61,1
320907457,1410737614.369140,-21.75,1
320907458,1410737616.565730,-21.74,1
320907459,1410737618.757470,-21.70,1
320907360,1410737649.497260,-21.45,1
320907361,1410737651.689970,-21.31,1
320907362,1410737652.564460,-27.49,0
320907363,1410737653.248300,-26.19,0
320907364,1410737653.901750,-21.29,1
320907365,1410737656.101290,-20.76,1
320907366,1410737658.273440,-20.94,1
320907367,1410737690.734470,-25.86,0
320907368,1410737690.890150,-24.41,0
320907369,1410737691.216750,-21.16,1
320907370,1410737693.413590,-21.24,1
320907371,1410737695.605680,-21.10,1
320907372,1410737697.810540,-21.22,1
320907373,1410737698.837290,-26.45,0
320908448,1410737730.795280,-21.47,1
320908449,1410737731.067350,-23.56,0
320908450,1410737731.220200,-22.37,0
320908451,1410737731.500120,-22.11,0
320908452,1410737732.955380,-21.74,1
320908453,1410737735.158190,-21.72,1
320908454,1410737737.354940,-21.42,1
320908455,1410737739.551230,-21.80,1
320908327,1410737772.519920,-21.63,1
320908328,1410737774.710970,-21.47,1
320908329,1410737776.920150,-21.54,1
320908330,1410737778.896860,-26.69,0
320908331,1410737779.115620,-21.64,1
320908332,1410737812.109410,-20.89,1
320908333,1410737812.307170,-27.32,0
320908334,1410737814.277480,-20.93,1
320908335,1410737816.473830,-20.81,1
320908336,1410737817.105630,-28.96,0
320908337,1410737817.492870,-27.68,0
320908338,1410737817.698490,-26.59,0
320908339,1410737818.682590,-21.12,1
320908340,1410737819.506120,-25.40,0
320908341,1410737819.541300,-25.65,0
320909359,1410737851.650590,-21.16,1
320909360,1410737853.854260,-20.74,1
320909361,1410737856.069390,-21.05,1
320909362,1410737858.246710,-21.05,1
320909363,1410737860.451710,-21.38,1
320909307,1410737893.431290,-21.00,1
320909308,1410737895.628000,-21.34,1
320909309,1410737897.821960,-21.24,1
320909310,1410737898.486130,-28.79,0
320909311,1410737900.169210,-21.26,1
320909312,1410737933.008960,-21.05,1
320909313,1410737935.205070,-21.05,1
320909314,1410737937.413320,-20.57,1
320909315,1410737939.605670,-20.73,1
320910295,1410737941.812820,-20.69,1
320910296,1410737974.794060,-20.74,1
320910297,1410737975.522700,-29.79,0
320910298,1410737975.678670,-29.17,0
320910299,1410737975.739120,-28.70,0
320910300,1410737975.862820,-29.48,0
320910301,1410737975.922710,-29.41,0
320910302,1410737975.970620,-29.34,0
320910303,1410737976.990700,-20.77,1
320910304,1410737978.893360,-29.50,0
320910305,1410737978.953080,-29.10,0
320910306,1410737979.241490,-28.41,0
320910307,1410737979.402380,-29.61,0
320910308,1410737979.498400,-27.97,0
320910309,1410737979.814480,-30.31,0
320910310,1410737979.862620,-27.23,0
320910311,1410737980.154730,-25.09,0
320910312,1410737980.286750,-29.25,0
320910313,1410737980.795190,-29.02,0
320910314,1410737980.846290,-28.19,0
320910315,1410737981.390120,-21.74,1
320910316,1410737981.533960,-26.98,0
320910317,1410737981.634040,-26.53,0
320910318,1410737982.130870,-28.06,0
320910196,1410738014.383940,-20.84,1
320910197,1410738016.566700,-20.98,1
320910198,1410738018.771740,-21.11,1
320910199,1410738020.998170,-20.89,1
320910200,1410738053.953880,-20.89,1
320910201,1410738056.146040,-20.86,1
320910202,1410738057.118380,-28.63,0
320910203,1410738058.368290,-20.80,1
320911357,1410738060.563460,-20.91,1
320911358,1410738062.741070,-21.04,1
320911359,1410738095.734720,-21.17,1
320911360,1410738097.968610,-20.82,1
320911361,1410738100.138380,-20.85,1
320911362,1410738102.342790,-20.96,1
320911241,1410738135.323330,-21.82,1
320911242,1410738137.011780,-29.50,0
320911243,1410738137.399480,-27.57,0
320911244,1410738137.470730,-28.72,0
320911245,1410738138.126650,-27.13,0
320911246,1410738138.319710,-26.80,0
320911247,1410738138.539620,-27.05,0
320911248,1410738138.587340,-27.33,0
320911249,1410738138.891160,-27.30,0
320911250,1410738138.955420,-26.82,0
320911251,1410738138.977640,-27.10,0
320911252,1410738139.082780,-26.28,0
320911253,1410738139.203580,-27.79,0
320911254,1410738139.453490,-26.53,0
320911255,1410738139.486210,-26.90,0
320911256,1410738139.518980,-26.66,0
320911257,1410738139.702300,-26.45,0
320911258,1410738139.851350,-26.70,0
320911259,1410738140.587470,-26.77,0
320911260,1410738140.681060,-26.72,0
320911261,1410738140.821210,-26.43,0
320911262,1410738140.902330,-26.59,0
320911263,1410738141.128900,-25.77,0
320911264,1410738141.935760,-20.76,1
320911265,1410738143.728720,-26.36,0
320911266,1410738144.142200,-26.41,0
320911267,1410738144.200750,-20.65,1
320911268,1410738144.262400,-26.13,0
320911269,1410738175.014630,-27.67,0
320911270,1410738175.230980,-27.01,0
320911271,1410738177.061830,-21.02,1
320911272,1410738179.258320,-21.31,1
320912288,1410738181.450400,-21.28,1
320912289,1410738183.645970,-20.72,1
320912290,1410738216.554210,-20.82,1
320912291,1410738218.747360,-20.85,1
320912292,1410738219.755660,-26.85,1
320912293,1410738220.942700,-21.35,1
320912294,1410738223.126340,-21.10,1
320912295,1410738223.839460,-28.17,0
320912173,1410738256.020120,-21.74,1
320912174,1410738258.215950,-21.10,1
320912175,1410738259.497080,-28.90,0
320912176,1410738259.604570,-28.43,0
320912177,1410738259.650640,-28.22,0
320912178,1410738259.848700,-28.20,0
320912179,1410738259.943430,-27.53,0
320912180,1410738260.024500,-27.28,0
320912181,1410738260.417560,-21.48,1
320912182,1410738260.592480,-26.75,0
320912183,1410738261.538710,-27.49,0
320912184,1410738261.623570,-27.91,0
320912185,1410738262.592660,-21.57,1
320912186,1410738262.873290,-27.45,0
320912187,1410738264.788650,-21.08,1
320912188,1410738296.363000,-24.13,0
320912189,1410738296.397590,-23.24,0
320912190,1410738296.786060,-22.22,0
320912191,1410738297.125300,-23.94,0
320912192,1410738297.674570,-21.17,1
320912193,1410738299.866420,-21.24,1
320913280,1410738301.870760,-24.47,0
320913281,1410738302.265350,-24.87,0
320913282,1410738304.259210,-21.66,1
320913283,1410738337.153940,-21.10,1
320913284,1410738339.349580,-21.10,1
320913285,1410738341.546210,-20.71,1
320913286,1410738343.485940,-27.91,0
320913287,1410738343.738240,-21.54,1
320913288,1410738345.933980,-20.64,1
320913123,1410738378.878170,-21.18,1
320913124,1410738380.151080,-27.24,0
320913125,1410738381.049300,-20.81,1
320913126,1410738381.982840,-27.83,0
320913127,1410738382.180180,-30.01,0
320913128,1410738383.270920,-21.11,1
320913129,1410738383.416130,-30.20,0
320913130,1410738383.474890,-28.26,0
320913131,1410738383.561490,-29.60,0
320913132,1410738385.440920,-21.52,1
320913133,1410738385.730570,-29.22,0
320913134,1410738385.769460,-29.05,0
320913135,1410738385.838380,-29.29,0
320913136,1410738385.875720,-28.47,0
320913137,1410738385.961190,-28.35,0
320913138,1410738386.093910,-28.45,0
320913139,1410738386.202370,-29.45,0
320913140,1410738386.336210,-29.62,0
320913141,1410738386.419360,-28.90,0
320913142,1410738386.482750,-28.37,0
320913143,1410738386.566140,-28.82,0
320913144,1410738386.759520,-29.37,0
320913145,1410738386.906710,-26.75,0
320913146,1410738386.954530,-27.33,0
320913147,1410738387.013580,-27.85,0
320913148,1410738418.371400,-20.73,1
320913149,1410738418.430710,-22.92,0
320913150,1410738418.503040,-22.59,0
320913151,1410738418.539320,-23.13,0
320913152,1410738419.422280,-23.56,0
320914293,1410738420.563500,-21.15,1
320914294,1410738422.759140,-21.55,1
320914295,1410738423.522510,-24.33,0
320914296,1410738423.572250,-23.65,0
320914297,1410738424.525680,-24.10,0
320914298,1410738425.034320,-21.58,1
320914299,1410738427.165700,-21.70,1
320914300,1410738460.047010,-21.38,1
320914301,1410738462.243670,-20.97,1
320914302,1410738464.435450,-21.20,1
320914303,1410738464.559720,-27.29,0
320914304,1410738464.984420,-26.64,0
320914305,1410738465.808120,-26.15,0
320914306,1410738465.902310,-26.51,0
320914307,1410738466.352010,-27.06,0
320914308,1410738466.632140,-21.33,1
320914128,1410738499.526380,-21.11,1
320914129,1410738501.722440,-21.50,1
320914130,1410738502.928750,-26.82,0
320914131,1410738503.699710,-27.28,0
320914132,1410738503.914800,-20.70,1
320914133,1410738504.039340,-27.60,0
320914134,1410738504.123770,-27.53,0
320914135,1410738504.972000,-24.72,0
320914136,1410738505.142440,-23.47,0
320914137,1410738505.459630,-25.18,0
320914138,1410738505.617390,-22.43,0
320914139,1410738506.113030,-20.54,1
320914140,1410738508.309010,-20.68,1
320914141,1410738539.019680,-20.74,1
320914142,1410738539.199780,-20.47,1
320914143,1410738539.683940,-20.73,1
320914144,1410738539.832210,-21.11,1
320915273,1410738540.849080,-21.83,1
320915274,1410738540.899560,-21.10,1
320915275,1410738541.212440,-21.38,1
320915276,1410738543.408970,-21.21,1
320915277,1410738544.912110,-22.16,1
320915278,1410738545.604600,-20.88,1
320915279,1410738547.795490,-20.83,1
320915280,1410738580.728790,-21.71,1
320915281,1410738582.925030,-21.73,1
320915282,1410738585.119030,-21.72,1
320915283,1410738585.313000,-24.21,0
320915284,1410738587.324810,-21.55,1
320915285,1410738588.034620,-24.78,0
320915167,1410738620.273880,-30.49,0
320915168,1410738622.464830,-21.01,1
320915169,1410738624.675180,-20.97,1
320915170,1410738624.908570,-12.49,0
320915171,1410738629.099820,-20.98,1
320916293,1410738660.272140,-2.05,0
320916294,1410738660.467040,-2.49,0
320916295,1410738660.540890,-8.01,0
320916296,1410738660.564520,-6.92,0
320916297,1410738660.600250,-6.86,0
320916298,1410738660.624620,-5.02,0
320916299,1410738660.637230,-5.80,0
320916300,1410738660.756100,-8.62,0
320916301,1410738660.780290,-4.84,0
320916302,1410738660.988490,-3.58,0
320916303,1410738661.219990,0.33,0
320916304,1410738661.304240,-4.44,0
320916305,1410738661.412840,-7.33,0
320916306,1410738661.643770,-1.88,0
320916307,1410738661.775510,-7.73,0
320916308,1410738661.811090,-10.26,0
320916309,1410738662.139860,-5.21,0
320916310,1410738662.187970,-7.11,0
320916311,1410738662.260840,1.43,0
320916312,1410738662.419590,-2.84,0
320916313,1410738662.479720,-0.50,0
320916314,1410738662.831750,1.38,0
320916315,1410738662.915420,-5.05,0
320916316,1410738662.988000,-2.34,0
320916317,1410738663.787550,-5.12,0
320916318,1410738664.008720,-4.34,0
320916319,1410738664.140930,-4.71,0
320916320,1410738664.432870,1.55,0
320916321,1410738664.540710,-7.53,0
320916322,1410738664.576440,-3.43,0
320916323,1410738664.624260,-3.64,0
320916324,1410738664.772480,-5.11,0
320916325,1410738664.869010,-5.20,0
320916326,1410738664.989280,-9.39,0
320916327,1410738665.088480,3.47,0
320916328,1410738665.583830,-4.02,0
320916329,1410738665.728670,-8.03,0
320916330,1410738666.396460,2.83,0
320916331,1410738666.504420,-2.29,0
320916332,1410738666.772130,-5.93,0
320916333,1410738666.891740,4.28,0
320916334,1410738666.965070,0.04,0
320916335,1410738667.584700,-11.14,0
320916336,1410738668.091910,-6.14,0
320916337,1410738668.151740,0.05,0
320916338,1410738668.300840,1.66,0
320916339,1410738668.491770,-1.39,0
320916340,1410738668.616610,-3.29,0
320916341,1410738668.676930,-2.75,0
320916342,1410738668.783770,-8.17,0
320916343,1410738668.796040,-5.69,0
320916344,1410738669.099450,-0.13,0
320916345,1410738669.291560,-4.28,0
320916346,1410738669.391380,3.88,0
320916347,1410738669.463690,-3.00,0
320916348,1410738669.487730,-4.10,0
320916349,1410738669.755090,-0.20,0
320916350,1410738669.791820,5.93,0
320916351,1410738670.072530,-2.49,0
320916352,1410738700.917460,-3.33,0
320916353,1410738700.941220,-1.79,0
320916354,1410738701.412070,3.12,0
320916355,1410738701.597190,-5.84,0
320916356,1410738702.384850,4.92,0
320916357,1410738702.481060,-6.11,0
320916358,1410738702.797030,-4.74,0
320916359,1410738702.964980,-7.43,0
320916360,1410738703.124070,1.16,0
320916361,1410738703.208690,-2.22,0
320916362,1410738703.244740,-5.31,0
320916363,1410738703.377090,1.21,0
320916364,1410738703.752180,0.69,0
320916365,1410738703.861050,-3.03,0
320916366,1410738703.973370,-4.54,0
320916367,1410738704.845030,-3.25,0
320916368,1410738704.953300,-6.31,0
320916369,1410738705.149250,-3.26,0
320916370,1410738705.340190,-1.59,0
320916371,1410738705.476560,0.68,0
320916372,1410738705.512830,-9.70,0
320916373,1410738705.657570,3.66,0
320916374,1410738705.985290,2.27,0
320916375,1410738706.264460,-1.79,0
320916376,1410738706.469190,-1.45,0
320916377,1410738706.845820,-10.51,0
320916378,1410738706.965600,-6.41,0
320916379,1410738707.041540,-2.30,0
320916380,1410738707.160300,1.58,0
320916381,1410738707.316560,-9.62,0
320916382,1410738707.500760,-4.78,0
320916383,1410738707.657260,0.54,0
320916384,1410738707.793030,-5.20,0
320916385,1410738707.936290,-7.56,0
320916386,1410738708.277920,-8.15,0
320916387,1410738708.325870,-6.88,0
320916388,1410738708.628550,4.15,0
320916389,1410738708.856880,-4.85,0
320916390,1410738708.870440,-5.84,0
320916391,1410738708.893980,-5.35,0
320916392,1410738709.293920,4.08,0
320916393,1410738709.404740,-3.90,0
320916394,1410738709.488690,-4.82,0
320916395,1410738709.656980,-2.78,0
320916396,1410738709.852040,-7.08,0
320916397,1410738709.925600,-5.32,0
320916398,1410738710.045190,-6.50,0
320916399,1410738710.068430,-2.40,0
320916400,1410738710.265240,-2.86,0
320916401,1410738710.396270,-4.13,0
320916167,1410738741.255520,-18.69,1
320916168,1410738741.507770,-3.22,0
320916169,1410738741.633190,-14.06,0
320916170,1410738741.739090,1.41,0
